Date,Data collector,treatment,Plot ID,Column,Row,Species ID,region,Province Info,Mortality Status,Height(cm),Width1 (cm) (widest diameter),Width2 (cm) (perpendicular to W1 measurement),Canopy (avg),Area (m2),biomass_kg/m2,,,,Height (in,Width1 (in),Width2 (in),,,,,,,,,,,
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,4,PEAR,south,,A,74.93,48.26,38.1,0.4318,0.146364223,0.197407283,,,,29.5,19,15,,,,,,,,15,74.93,48.26,38.1
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,5,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,6,EPCA,central,SD,A,54.61,147.32,116.84,1.3208,1.369442422,1.346134512,,,,21.5,58,46,,,,,,,,46,54.61,147.32,116.84
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,7,BAPI,central,,A,182.88,215.9,223.52,2.1971,3.789390002,12.47406558,,,,72,85,88,,,,,,,,88,182.88,215.9,223.52
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,8,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,G,9,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,1,ERFA,central,,A,77.47,176.53,139.7,1.58115,1.962527728,2.736666416,,,,30.5,69.5,55,,,,,,,,55,77.47,176.53,139.7
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,2,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,3,BAPI,central,,A,165.1,218.44,208.28,2.1336,3.573515434,10.61977317,,,,65,86,82,,,,,,,,82,165.1,218.44,208.28
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,4,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,5,CAMA,central,,A,30.48,81.28,96.52,0.889,0.620401985,0.340377345,,,,12,32,38,,,,,,,,38,30.48,81.28,96.52
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,6,EPCA,central,SB,A,45.72,106.68,127,1.1684,1.07164947,0.881924648,,,,18,42,50,,,,,,,,50,45.72,106.68,127
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,7,STPU,,,A,154.94,203.2,254,2.286,4.10224986,11.44084668,,,,61,80,100,,,,,,,,100,154.94,203.2,254
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,8,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,H,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,1,ERFA,central,,A,69.85,71.12,66.04,0.6858,0.369202487,0.464198287,,,,27.5,28,26,,,,,,,,26,69.85,71.12,66.04
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,2,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,3,COFI,central,,A,35.56,55.88,67.31,0.61595,0.297824606,0.190631574,,,,14,22,26.5,,,,,,,,26.5,35.56,55.88,67.31
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,4,BEEM,south,,A,13.97,5.08,3.81,0.04445,0.001551005,0.000390016,,,,5.5,2,1.5,,,,,,,,1.5,13.97,5.08,3.81
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,5,AGSH,south,,A,26.67,25.4,24.13,0.24765,0.04814446,0.02311223,,,,10.5,10,9.5,,,,,,,,9.5,26.67,25.4,24.13
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,6,ARCA,central,,A,109.22,172.72,127,1.4986,1.762954539,3.465898105,,,,43,68,50,,,,,,,,50,109.22,172.72,127
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,7,RHIN,central,,A,93.98,144.78,139.7,1.4224,1.588229082,2.686711844,,,,37,57,55,,,,,,,,55,93.98,144.78,139.7
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,8,RHIN,central,,A,78.74,162.56,172.72,1.6764,2.206098814,3.12674797,,,,31,64,68,,,,,,,,68,78.74,162.56,172.72
2026-06-29,"J. Flores, S. Cusser",tarp,F,I,9,ATLE,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,1,LECO,central,,A,165.1,139.7,129.54,1.3462,1.422619735,4.22774133,,,,65,55,51,,,,,,,,51,165.1,139.7,129.54
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,2,LECO,central,,A,106.68,132.08,152.4,1.4224,1.588229082,3.049781012,,,,42,52,60,,,,,,,,60,106.68,132.08,152.4
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,3,CAMA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,4,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,7,AGSH,south,,A,35.56,33.02,34.29,0.33655,0.088913733,0.056911903,,,,14,13,13.5,,,,,,,,13.5,35.56,33.02,34.29
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,8,LEGI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,J,9,BAPI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,1,SAAP,central,,A,109.22,134.62,127,1.3081,1.343233604,2.640743536,,,,43,53,50,,,,,,,,50,109.22,134.62,127
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,2,ENCA,central,,A,29.21,60.96,50.8,0.5588,0.24512209,0.128880293,,,,11.5,24,20,,,,,,,,20,29.21,60.96,50.8
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,3,AGSH,south,,A,27.94,30.48,29.21,0.29845,0.069921836,0.03516509,,,,11,12,11.5,,,,,,,,11.5,27.94,30.48,29.21
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,4,LYCA,south,,A,44.45,96.52,93.98,0.9525,0.712196156,0.569828145,,,,17.5,38,37,,,,,,,,37,44.45,96.52,93.98
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,5,BRCA,central,,A,82.55,80.01,63.5,0.71755,0.404179232,0.600569921,,,,32.5,31.5,25,,,,,,,,25,82.55,80.01,63.5
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,7,LYCA,south,,A,40.64,43.18,22.86,0.3302,0.085590151,0.062610908,,,,16,17,9,,,,,,,,9,40.64,43.18,22.86
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,8,RHIN,central,,A,55.88,86.36,96.52,0.9144,0.656359978,0.66019312,,,,22,34,38,,,,,,,,38,55.88,86.36,96.52
2026-06-29,"J. Flores, S. Cusser",tarp,F,K,9,LYCA,south,,A,57.15,88.9,81.28,0.8509,0.568364186,0.584676238,,,,22.5,35,32,,,,,,,,32,57.15,88.9,81.28
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,1,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,2,BAPI,central,,A,129.54,134.62,132.08,1.3335,1.395904466,3.254858362,,,,51,53,52,,,,,,,,52,129.54,134.62,132.08
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,4,LYCA,south,,A,57.15,93.98,81.28,0.8763,0.602802827,0.620103268,,,,22.5,37,32,,,,,,,,32,57.15,93.98,81.28
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,5,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,6,BAPI,central,,A,190.5,193.04,210.82,2.0193,3.200894405,10.97586691,,,,75,76,83,,,,,,,,83,190.5,193.04,210.82
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,7,PEAR,south,,A,60.96,45.72,33.02,0.3937,0.121674757,0.133511277,,,,24,18,13,,,,,,,,13,60.96,45.72,33.02
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,8,BOBA,central,,A,96.52,63.5,68.58,0.6604,0.342360606,0.594803622,,,,38,25,27,,,,,,,,27,96.52,63.5,68.58
2026-06-29,"J. Flores, S. Cusser",tarp,F,L,9,EUMI,,,A,43.18,55.88,35.56,0.4572,0.164089994,0.127537307,,,,17,22,14,,,,,,,,14,43.18,55.88,35.56
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,1,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,3,ISME,central,,A,137.16,218.44,190.5,2.0447,3.281926501,8.102682699,,,,54,86,75,,,,,,,,75,137.16,218.44,190.5
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,4,STPU,central,,A,55.88,15.24,27.94,0.2159,0.036591056,0.036804748,,,,22,6,11,,,,,,,,11,55.88,15.24,27.94
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,5,BOBA,central,,A,127,137.16,218.44,1.778,2.48160794,5.672955751,,,,50,54,86,,,,,,,,86,127,137.16,218.44
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,6,STPU,central,,A,45.72,17.78,22.86,0.2032,0.032412838,0.026674469,,,,18,7,9,,,,,,,,9,45.72,17.78,22.86
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,7,PEAR,south,,A,68.58,66.04,50.8,0.5842,0.267912367,0.330721743,,,,27,26,20,,,,,,,,20,68.58,66.04,50.8
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,8,ARCA,central,,A,91.44,134.62,142.24,1.3843,1.504284895,2.475932594,,,,36,53,56,,,,,,,,56,91.44,134.62,142.24
2026-06-29,"J. Flores, S. Cusser",tarp,F,M,9,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,1,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,2,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,3,ISME,central,,A,101.6,116.84,81.28,0.9906,0.770311363,1.40874542,,,,40,46,32,,,,,,,,32,101.6,116.84,81.28
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,4,AMFR,south,,A,41.91,22.86,7.62,0.1524,0.018232222,0.013754023,,,,16.5,9,3,,,,,,,,3,41.91,22.86,7.62
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,5,GRCA,central,,A,90.17,132.08,116.84,1.2446,1.215987891,1.973621306,,,,35.5,52,46,,,,,,,,46,90.17,132.08,116.84
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,7,STPU,central,,A,81.28,66.04,53.34,0.5969,0.279687344,0.409193772,,,,32,26,21,,,,,,,,21,81.28,66.04,53.34
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,8,LECO,central,,A,129.54,109.22,83.82,0.9652,0.731314666,1.705221034,,,,51,43,33,,,,,,,,33,129.54,109.22,83.82
2026-06-30,"J. Flores, S. Cusser",tarp,F,N,9,LECO,central,,A,62.23,76.2,91.44,0.8382,0.551524703,0.617784881,,,,24.5,30,36,,,,,,,,36,62.23,76.2,91.44
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,1,BRCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,2,ARCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,3,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,4,ERFA,central,,A,73.66,53.34,43.18,0.4826,0.182828667,0.242408872,,,,29,21,17,,,,,,,,17,73.66,53.34,43.18
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,5,ERFA,central,,A,83.82,142.24,134.62,1.3843,1.504284895,2.269604878,,,,33,56,53,,,,,,,,53,83.82,142.24,134.62
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,6,STPU,central,,A,16.51,16.51,7.62,0.12065,0.011426792,0.003395814,,,,6.5,6.5,3,,,,,,,,3,16.51,16.51,7.62
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,7,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,8,ENCA,central,,A,58.42,144.78,121.92,1.3335,1.395904466,1.467877301,,,,23,57,48,,,,,,,,48,58.42,144.78,121.92
2026-06-30,"J. Flores, S. Cusser",tarp,F,O,9,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,1,STPU,central,SB,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,3,STPU,central,,A,35.56,40.64,22.86,0.3175,0.079132906,0.050651391,,,,14,16,9,,,,,,,,9,35.56,40.64,22.86
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,4,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,5,BEEM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,7,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,8,BRCA,central,,A,29.21,33.02,20.32,0.2667,0.055836179,0.029357546,,,,11.5,13,8,,,,,,,,8,29.21,33.02,20.32
2026-06-30,"J. Flores, S. Cusser",tarp,F,P,9,SAAP,central,,A,144.78,218.44,180.34,1.9939,3.12087521,8.133125632,,,,57,86,71,,,,,,,,71,144.78,218.44,180.34
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,1,STPU,central,SD,A,86.36,92.71,48.26,0.70485,0.389998615,0.606245047,,,,34,36.5,19,,,,,,,,19,86.36,92.71,48.26
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,2,STPU,central,IRV,A,53.34,80.01,0,0.40005,0.125631402,0.120621222,,,,21,31.5,,,,,,,,,,53.34,80.01,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,3,AGSH,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,4,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,5,EUMI,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,6,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,7,AGSH,south,,A,25.4,26.67,22.86,0.24765,0.04814446,0.022011647,,,,10,10.5,9,,,,,,,,9,25.4,26.67,22.86
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,8,LYCA,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,Q,9,SAAP,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,1,LEGI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,2,ISME,central,,A,111.76,88.9,78.74,0.8382,0.551524703,1.109491215,,,,44,35,31,,,,,,,,31,111.76,88.9,78.74
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,3,EPCA,central,SD,A,49.53,106.68,78.74,0.9271,0.674718812,0.60153881,,,,19.5,42,31,,,,,,,,31,49.53,106.68,78.74
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,4,ATLE,central,,A,119.38,180.34,203.2,1.9177,2.886895033,6.203475522,,,,47,71,80,,,,,,,,80,119.38,180.34,203.2
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,5,BOBA,central,,A,81.28,81.28,76.2,0.7874,0.486699027,0.712060144,,,,32,32,30,,,,,,,,30,81.28,81.28,76.2
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,6,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,7,ATLE,central,,A,34.29,17.78,12.7,0.1524,0.018232222,0.011253292,,,,13.5,7,5,,,,,,,,5,34.29,17.78,12.7
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,8,STPU,central,,A,76.2,66.04,12.7,0.3937,0.121674757,0.166889096,,,,30,26,5,,,,,,,,5,76.2,66.04,12.7
2026-06-30,"J. Flores, S. Cusser",tarp,F,R,9,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,1,BAPI,central,,A,92.71,104.14,73.66,0.889,0.620401985,1.035314425,,,,36.5,41,29,,,,,,,,29,92.71,104.14,73.66
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,2,BOBA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,3,EPCA,central,SB,A,57.15,86.36,64.77,0.75565,0.448240434,0.461104935,,,,22.5,34,25.5,,,,,,,,25.5,57.15,86.36,64.77
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,4,EPCA,central,,A,45.72,86.36,57.15,0.71755,0.404179232,0.332623341,,,,18,34,22.5,,,,,,,,22.5,45.72,86.36,57.15
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,5,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,6,SPAM,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,7,EMPTY,,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,8,BOBA,central,,A,109.22,104.14,86.36,0.9525,0.712196156,1.400149155,,,,43,41,34,,,,,,,,34,109.22,104.14,86.36
2026-06-30,"J. Flores, S. Cusser",tarp,F,S,9,BAPI,central,,A,119.38,111.76,127,1.1938,1.118749375,2.404013408,,,,47,44,50,,,,,,,,50,119.38,111.76,127
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,1,BAPI,central,,A,177.8,208.28,210.82,2.0955,3.447029396,11.03187288,,,,70,82,83,,,,,,,,83,177.8,208.28,210.82
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,2,LYCA,south,,A,130.81,182.88,198.12,1.905,2.848784625,6.707691302,,,,51.5,72,78,,,,,,,,78,130.81,182.88,198.12
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,3,GRCA,central,,A,93.98,231.14,167.64,1.9939,3.12087521,5.27939734,,,,37,91,66,,,,,,,,66,93.98,231.14,167.64
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,4,STPU,central,SD,A,64.77,124.46,104.14,1.143,1.025562465,1.195662255,,,,25.5,49,41,,,,,,,,41,64.77,124.46,104.14
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,5,STPU,central,IRV,A,21.59,27.94,19.05,0.23495,0.043333179,0.01684014,,,,8.5,11,7.5,,,,,,,,7.5,21.59,27.94,19.05
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,6,ARCA,central,,A,100.33,121.92,129.54,1.2573,1.240930583,2.241046176,,,,39.5,48,51,,,,,,,,51,100.33,121.92,129.54
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,7,RHIN,central,,A,10.16,8.89,5.08,0.06985,0.003830033,0.000700436,,,,4,3.5,2,,,,,,,,2,10.16,8.89,5.08
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,8,LYCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,A,9,BAPI,south,,A,124.46,170.18,144.78,1.5748,1.946796106,4.361368381,,,,49,67,57,,,,,,,,57,124.46,170.18,144.78
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,1,PEAR,south,,A,104.14,106.68,66.04,0.8636,0.585456894,1.097450656,,,,41,42,26,,,,,,,,26,104.14,106.68,66.04
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,2,PEAR,south,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,3,GRCA,central,,A,83.82,144.78,91.44,1.1811,1.09507281,1.652202053,,,,33,57,36,,,,,,,,36,83.82,144.78,91.44
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,4,STPU,central,SB,A,72.39,48.26,54.61,0.51435,0.207676399,0.270606502,,,,28.5,19,21.5,,,,,,,,21.5,72.39,48.26,54.61
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,5,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,6,BRCA,central,,A,46.99,53.34,48.26,0.508,0.20258024,0.171346419,,,,18.5,21,19,,,,,,,,19,46.99,53.34,48.26
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,7,BRCA,central,,A,24.13,35.56,31.75,0.33655,0.088913733,0.038618791,,,,9.5,14,12.5,,,,,,,,12.5,24.13,35.56,31.75
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,8,SAAP,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,B,9,ISME,central,,A,106.68,137.16,129.54,1.3335,1.395904466,2.680471592,,,,42,54,51,,,,,,,,51,106.68,137.16,129.54
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,1,SPAM,south,,A,86.36,119.38,78.74,0.9906,0.770311363,1.197433607,,,,34,47,31,,,,,,,,31,86.36,119.38,78.74
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,2,SPAM,south,,A,106.68,162.56,142.24,1.524,1.82322216,3.501024121,,,,42,64,56,,,,,,,,56,106.68,162.56,142.24
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,3,BOBA,central,,A,109.22,142.24,149.86,1.4605,1.674452296,3.291906236,,,,43,56,59,,,,,,,,59,109.22,142.24,149.86
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,4,ENCA,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,5,ENCA,central,,A,73.66,129.54,142.24,1.3589,1.44958823,1.921980042,,,,29,51,56,,,,,,,,56,73.66,129.54,142.24
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,6,COFI,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,7,SAME,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,8,SAAP,central,,A,48.26,114.3,104.14,1.0922,0.936427159,0.813455545,,,,19,45,41,,,,,,,,41,48.26,114.3,104.14
2026-06-30,"J. Flores, S. Cusser",mulch,G,C,9,ISME,central,,A,137.16,261.62,182.88,2.2225,3.877512406,9.57311283,,,,54,103,72,,,,,,,,72,137.16,261.62,182.88
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,1,ATLE,south,,A,111.76,220.98,104.14,1.6256,2.074421658,4.17307256,,,,44,87,41,,,,,,,,41,111.76,220.98,104.14
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,2,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,3,BRCA,central,,A,86.36,74.93,50.8,0.62865,0.310232646,0.482250443,,,,34,29.5,20,,,,,,,,20,86.36,74.93,50.8
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,4,BAPI,central,,A,172.72,215.9,218.44,2.1717,3.702280499,11.51024198,,,,68,85,86,,,,,,,,86,172.72,215.9,218.44
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,5,LYCA,south,,A,41.91,48.26,30.48,0.3937,0.121674757,0.091789003,,,,16.5,19,12,,,,,,,,12,41.91,48.26,30.48
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,6,HEWH,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,7,STPU,central,,A,17.78,8.89,11.43,0.1016,0.00810321,0.002593351,,,,7,3.5,4.5,,,,,,,,4.5,17.78,8.89,11.43
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,8,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,D,9,ACGL,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,E,1,ISME,central,,A,132.08,215.9,223.52,2.1971,3.789390002,9.009047366,,,,52,85,88,,,,,,,,88,132.08,215.9,223.52
2026-06-30,"J. Flores, S. Cusser",mulch,G,E,2,SODO,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
2026-06-30,"J. Flores, S. Cusser",mulch,G,E,3,AGSH,south,,A,27.94,30.48,33.02,0.3175,0.079132906,0.039797521,,,,11,12,13,,,,,,,,13,27.94,30.48,33.02
2026-06-30,"J. Flores, S. Cusser",mulch,G,E,4,STPU,central,,D,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0
